JOBID=28554
Size, Timepoint, Index, Time
32K, End, 64, 1.5109
32K, End, 65, 1.51167
32K, End, 66, 1.51237
32K, End, 67, 1.5125
32K, End, 68, 1.51239
32K, End, 69, 1.51174
32K, End, 70, 1.51133
32K, End, 71, 1.51142
32K, End, 72, 1.51195
32K, End, 73, 1.51231
32K, End, 74, 1.51204
32K, End, 75, 1.51156
32K, End, 76, 1.51142
32K, End, 77, 1.51153
32K, End, 78, 1.51132
32K, End, 79, 1.51139
32K, End, 80, 1.5111
32K, End, 81, 1.51109
32K, End, 82, 1.51197
32K, End, 83, 1.51203
32K, End, 84, 1.51214
32K, End, 85, 1.5122
32K, End, 86, 1.51211
32K, End, 87, 1.51203
32K, End, 88, 1.51192
32K, End, 89, 1.5124
32K, End, 90, 1.512
32K, End, 91, 1.51006
32K, End, 92, 1.5102
32K, End, 93, 1.51079
32K, End, 94, 1.5118
32K, End, 95, 1.51103
32K, End, 96, 1.51117
32K, End, 97, 1.51123
32K, End, 98, 1.51194
32K, End, 99, 1.51187
32K, End, 100, 1.51116
