JOBID=29162
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
2, 1, 1000, End, 38, 0.000995197
1, 1, 1000, End, 67, 0.00104595
1, 1, 1000, End, 68, 0.00103416
1, 1, 1000, End, 69, 0.00102463
1, 1, 1000, End, 70, 0.00103808
1, 1, 1000, End, 71, 0.00103841
1, 1, 1000, End, 72, 0.00103418
1, 1, 1000, End, 73, 0.00103712
1, 1, 1000, End, 74, 0.00104632
1, 1, 1000, End, 75, 0.001036
1, 1, 1000, End, 76, 0.00104508
1, 1, 1000, End, 77, 0.0010593
1, 1, 1000, End, 78, 0.00103225
1, 1, 1000, End, 79, 0.00107922
2, 1, 1000, End, 39, 0.000996659
2, 1, 1000, End, 40, 0.000988326
2, 1, 1000, End, 41, 0.000994249
2, 1, 1000, End, 42, 0.000991926
2, 1, 1000, End, 43, 0.000993293
2, 1, 1000, End, 44, 0.000994413
2, 1, 1000, End, 45, 0.000996775
2, 1, 1000, End, 46, 0.000991911
2, 1, 1000, End, 47, 0.000990696
2, 1, 1000, End, 48, 0.000993394
2, 1, 1000, End, 49, 0.000991403
2, 1, 1000, End, 50, 0.000999975
2, 1, 1000, End, 51, 0.000992373
2, 1, 1000, End, 52, 0.00101486
2, 1, 1000, End, 53, 0.000997752
2, 1, 1000, End, 54, 0.000999204
2, 1, 1000, End, 55, 0.000994992
2, 1, 1000, End, 56, 0.000993411
2, 1, 1000, End, 57, 0.000997136
2, 1, 1000, End, 58, 0.000999066
2, 1, 1000, End, 59, 0.000993973
1, 1, 1000, End, 80, 0.00106253
1, 1, 1000, End, 81, 0.00104265
1, 1, 1000, End, 82, 0.00103619
1, 1, 1000, End, 83, 0.00103921
1, 1, 1000, End, 84, 0.0010375
1, 1, 1000, End, 85, 0.00103831
2, 1, 1000, End, 60, 0.00100132
2, 1, 1000, End, 61, 0.00107582
2, 1, 1000, End, 62, 0.0010241
2, 1, 1000, End, 63, 0.000992634
2, 1, 1000, End, 64, 0.00099286
2, 1, 1000, End, 65, 0.000992401
2, 1, 1000, End, 66, 0.000988341
1, 1, 1000, End, 86, 0.00104076
1, 1, 1000, End, 87, 0.00103386
1, 1, 1000, End, 88, 0.00104139
1, 1, 1000, End, 89, 0.00103677
2, 1, 1000, End, 67, 0.00098726
2, 1, 1000, End, 68, 0.000994601
2, 1, 1000, End, 69, 0.000990904
2, 1, 1000, End, 70, 0.000993635
2, 1, 1000, End, 71, 0.000994582
2, 1, 1000, End, 72, 0.000993298
2, 1, 1000, End, 73, 0.000990901
2, 1, 1000, End, 74, 0.000995838
1, 1, 1000, End, 90, 0.00103557
1, 1, 1000, End, 91, 0.00103637
1, 1, 1000, End, 92, 0.00103349
1, 1, 1000, End, 93, 0.00103632
1, 1, 1000, End, 94, 0.00104156
